age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
36,4,9,2,3,0,4,1,0,0,50,38
57,2,9,0,6,1,4,0,0,0,40,38
75,1,9,0,0,1,4,0,0,0,20,38
30,2,9,5,0,4,4,0,0,0,40,38
36,2,9,2,2,0,4,1,5178,0,40,38
23,3,10,4,9,1,4,1,0,0,50,38
46,2,15,0,9,1,4,1,0,2824,40,38
37,2,5,2,5,0,4,1,0,0,50,38
17,2,7,4,11,3,4,0,0,0,20,38
39,1,9,2,10,0,4,1,0,1887,40,38
30,2,13,2,9,0,4,1,0,0,40,38
26,2,10,4,9,1,4,0,0,0,35,38
29,2,9,4,0,4,4,1,0,0,35,25
33,2,9,2,0,5,4,0,0,0,52,38
47,2,13,2,3,0,4,1,0,0,45,38
48,1,14,0,9,4,4,0,0,0,80,38
49,2,9,2,3,0,4,1,7688,0,55,38
51,2,11,0,7,1,4,1,0,0,40,38
45,2,13,2,9,0,4,1,0,0,42,38
31,2,9,2,2,0,4,1,0,0,43,38
41,2,5,2,7,0,4,1,0,0,55,27
45,2,12,0,2,1,4,0,0,0,55,38
43,4,13,2,9,5,4,0,0,0,35,38
44,2,13,0,11,4,4,1,0,0,44,38
18,2,7,4,11,3,4,0,0,0,20,38
47,2,13,2,11,0,4,1,4064,0,60,38
21,2,10,4,12,3,4,1,0,1602,16,38
21,5,10,4,9,1,4,0,0,0,20,38
35,2,9,2,3,0,4,1,0,0,45,38
40,5,10,0,0,4,2,0,0,0,35,38
37,2,13,2,6,0,4,1,0,0,43,38
36,1,13,4,10,1,2,1,0,0,40,38
44,0,15,0,9,4,4,1,0,0,40,38
43,2,10,0,6,4,2,0,0,0,38,38
36,1,13,0,9,1,4,0,0,0,60,38
60,4,9,0,2,1,4,1,0,0,50,38
32,2,3,5,4,2,4,1,0,0,60,25
27,2,13,4,9,3,4,0,0,0,40,38
26,2,13,4,0,3,2,0,0,0,40,38
33,2,10,2,2,0,4,1,0,0,41,38
45,2,9,2,2,0,4,1,0,0,60,38
32,5,4,2,5,0,4,1,0,0,19,38
39,2,9,4,4,4,4,1,0,0,40,38
26,2,11,2,2,0,4,1,0,2002,40,38
44,2,14,2,3,0,4,1,5178,0,40,38
48,2,4,2,2,0,4,1,0,0,32,5
27,4,10,2,3,0,4,1,0,0,40,38
30,2,9,0,6,4,4,0,0,0,20,38
49,2,13,2,0,0,4,1,5178,0,40,38
22,2,3,2,2,0,4,1,0,0,35,25
22,2,10,4,0,4,2,0,0,0,30,38
37,2,9,2,5,5,4,0,0,0,40,38
17,2,6,4,7,3,4,1,0,0,15,38
54,2,3,3,7,4,2,0,0,0,30,13
57,2,3,2,13,0,2,1,0,0,50,38
41,1,14,0,9,4,4,0,0,0,40,38
30,2,9,4,7,1,4,1,0,0,40,32
35,0,10,4,5,4,4,0,0,0,40,38
60,2,4,2,6,5,4,0,0,0,40,38
27,2,13,4,9,4,3,0,0,0,33,38
43,2,14,0,3,4,4,1,0,0,50,38
42,2,11,2,6,0,4,1,2407,0,40,38
27,5,13,2,10,5,2,0,0,0,48,38
25,2,12,4,12,1,4,0,0,0,45,38
27,2,13,2,2,0,4,1,0,0,40,38
35,5,12,6,3,1,4,0,0,0,40,38
24,2,10,4,6,1,4,1,0,0,40,38
44,2,6,0,0,4,3,0,0,0,42,38
45,2,10,2,2,0,4,1,0,1848,40,38
54,2,10,2,2,0,4,1,0,0,40,38
34,3,15,2,9,0,4,1,15024,0,40,38
37,5,13,2,9,0,4,1,0,0,55,38
90,2,9,2,2,0,4,1,9386,0,50,6
27,2,10,2,7,0,4,1,0,0,40,38
33,2,2,2,2,0,4,1,0,0,35,25
31,2,10,2,3,0,4,1,0,0,50,10
70,1,14,4,9,4,4,0,7896,0,50,38
59,2,9,0,12,4,4,1,0,0,60,38
35,5,9,0,10,4,4,0,0,0,40,38
65,4,15,0,9,1,4,1,0,1668,40,38
28,2,12,2,5,0,4,1,0,0,40,26
23,2,10,4,11,1,4,0,0,0,40,38
53,3,10,0,11,1,4,1,8614,0,50,4
27,2,13,2,3,0,4,1,0,0,40,38
35,4,15,2,9,0,4,1,0,0,50,38
62,2,15,2,9,0,4,1,0,1628,70,38
34,2,7,2,6,3,4,0,0,0,40,38
25,2,9,2,13,3,3,1,0,0,40,38
44,2,10,2,2,0,4,1,0,0,60,38
23,2,9,0,2,1,4,1,4650,0,50,20
29,2,9,0,6,4,4,1,0,0,56,38
18,2,10,4,0,3,4,1,0,0,30,38
45,2,9,2,0,0,2,1,7298,0,40,38
52,1,14,0,3,1,4,0,4787,0,60,38
26,2,9,4,5,1,4,1,0,0,40,38
50,2,13,2,0,5,4,0,0,0,40,38
22,2,13,4,3,3,4,0,0,0,40,38
17,2,8,4,11,3,4,0,0,0,23,38
22,2,13,4,11,1,4,0,0,0,20,38
31,2,5,4,4,1,4,1,0,0,40,32
53,5,10,2,4,0,4,1,0,0,50,38
52,2,10,2,3,0,4,1,15024,0,45,38
21,2,9,4,6,3,4,1,0,0,40,38
56,2,13,2,9,0,4,1,0,1902,65,38
25,2,9,2,12,0,4,1,0,0,84,38
37,4,9,2,3,0,4,1,0,0,60,38
20,2,9,4,7,3,4,0,0,0,20,38
69,2,13,6,9,1,4,1,0,2282,40,38
35,0,9,4,0,1,4,1,0,0,40,38
26,4,10,4,9,1,4,0,0,0,4,25
60,2,10,2,11,0,4,1,0,0,55,38
44,2,9,2,0,0,4,1,0,0,48,38
33,2,13,2,9,5,4,0,0,0,40,38
17,2,7,4,5,3,0,1,0,0,20,38
41,2,10,4,0,1,4,0,0,0,40,25
33,4,9,4,13,1,4,1,0,0,60,38
24,2,9,4,2,3,4,1,0,0,40,38
17,2,6,4,7,3,4,0,0,0,25,38
30,2,9,4,2,1,4,1,0,0,40,38
62,4,13,2,9,0,4,1,0,0,60,38
21,4,11,2,4,0,4,1,0,0,40,38
68,2,10,6,11,1,4,1,0,0,40,38
29,4,10,2,2,0,4,1,0,0,35,38
49,2,9,2,0,5,4,0,0,0,30,38
20,2,10,4,11,3,4,0,0,0,30,38
52,2,9,2,2,0,4,1,0,0,40,38
21,2,7,4,2,1,4,1,0,0,35,38
22,2,10,2,0,5,0,0,0,0,44,38
38,2,9,2,0,0,4,1,0,0,45,38
39,1,10,2,10,0,4,1,0,0,40,38
73,2,10,6,8,4,4,0,0,0,10,38
48,2,10,2,7,0,4,1,0,0,40,38
25,2,10,4,7,1,4,1,0,0,40,38
59,2,9,0,7,1,4,0,0,0,38,38
67,2,7,6,7,1,4,0,0,0,40,38
43,4,9,2,2,0,4,1,0,0,60,38
21,2,11,2,7,2,4,0,0,0,50,25
24,2,9,2,11,0,4,1,0,0,50,38
51,1,14,4,9,3,4,1,0,0,40,38
50,5,9,2,13,0,4,1,0,0,40,32
24,2,10,4,7,3,4,0,0,0,25,38
62,2,5,4,8,1,2,0,1055,0,22,38
24,2,9,4,5,3,2,1,0,0,25,38
32,4,9,2,4,0,4,1,0,0,40,21
23,2,10,4,0,3,4,0,0,0,15,38
46,2,15,2,9,0,4,1,99999,0,60,38
67,2,9,4,3,1,4,0,0,0,35,38
40,2,11,2,9,0,4,1,0,0,40,38
60,2,4,0,0,1,4,0,0,0,35,4
19,2,10,4,5,3,4,1,0,0,16,38
27,5,13,4,9,3,2,0,0,0,40,38
22,2,10,4,3,3,4,1,0,0,50,38
44,2,15,2,9,0,4,1,15024,0,80,38
73,4,13,2,4,0,4,1,0,0,30,38
26,2,10,2,11,0,4,1,0,0,50,38
64,5,9,6,0,1,4,0,0,0,38,38
25,2,13,4,11,1,4,1,0,0,40,38
47,2,10,0,3,4,4,0,0,0,40,38
46,2,9,3,4,1,4,1,0,0,65,38
40,2,10,4,11,4,2,0,0,0,45,38
48,2,4,2,5,0,4,1,0,0,40,38
41,2,9,0,5,4,4,1,0,0,40,38
32,1,13,4,9,1,4,1,0,0,55,38
23,1,9,4,9,1,4,0,0,0,40,38
33,2,9,0,6,1,4,0,0,0,40,38
31,4,12,2,7,5,4,0,0,0,35,38
25,2,13,4,3,1,4,1,0,0,35,38
39,2,11,2,2,0,4,1,0,0,40,38
20,2,9,4,7,3,4,1,0,0,30,38
44,2,10,2,0,5,4,0,0,0,45,38
20,2,10,4,7,3,4,1,0,0,16,38
23,1,13,4,9,3,4,0,0,0,40,38
20,2,10,4,6,1,4,1,0,0,70,38
32,1,13,4,9,1,4,0,0,0,50,38
27,2,9,2,6,0,1,1,2885,0,40,24
39,4,10,0,11,4,4,1,0,0,47,38
50,2,10,0,2,1,4,1,4650,0,22,38
46,2,13,2,3,0,4,1,15024,0,55,38
43,0,10,6,3,4,0,0,0,0,15,38
31,4,10,2,2,0,4,1,0,0,40,38
48,2,10,2,11,0,2,1,0,0,8,38
33,2,10,5,9,4,4,0,0,0,37,38
45,1,9,5,7,4,2,0,0,0,40,38
46,2,9,4,13,1,4,1,0,1590,48,38
36,2,7,2,2,0,4,1,0,0,40,38
51,5,9,2,0,5,4,0,3908,0,40,38
24,2,10,4,5,3,4,0,0,0,30,38
23,2,9,4,0,3,4,0,0,0,35,38
31,2,6,2,12,0,4,1,0,0,40,38
41,2,13,2,9,0,4,1,0,1977,45,38
40,2,14,4,3,1,4,1,0,0,40,38
69,2,8,2,13,0,4,1,9386,0,60,38
46,2,9,2,2,0,2,1,0,0,40,38
44,2,10,2,11,0,1,1,0,1902,40,38
35,2,13,2,9,0,4,1,0,0,16,38
55,2,10,4,0,1,4,1,0,0,45,38
39,4,10,5,2,1,4,1,0,0,60,38
39,2,11,2,6,0,4,1,0,0,40,38
27,2,9,4,2,3,4,1,0,0,40,38
43,4,10,4,13,1,2,1,0,0,30,38
20,2,9,4,7,3,4,1,0,0,25,38
17,2,7,4,0,3,4,0,1055,0,20,38
24,2,13,4,0,3,4,0,0,0,40,38
36,0,12,2,0,5,4,0,0,0,40,38
43,2,9,2,3,0,4,1,0,0,40,38
51,4,9,2,4,0,4,1,0,0,55,38
36,2,10,4,2,3,4,1,2174,0,60,38
28,2,10,4,7,3,4,0,0,0,50,38
19,2,10,5,11,4,4,0,0,0,25,38
63,2,9,2,2,0,4,1,99999,0,40,38
33,2,10,4,3,1,2,0,0,0,40,38
50,2,11,0,9,4,4,0,0,0,40,38
40,2,13,2,3,0,4,1,0,1902,32,38
36,2,10,2,3,0,4,1,0,0,60,38
28,2,6,4,2,1,4,1,0,0,40,38
40,2,9,4,0,4,2,0,0,0,35,38
28,2,10,4,0,3,4,0,0,0,26,38
20,2,10,4,4,3,4,1,0,0,40,38
39,5,11,4,3,4,4,0,0,0,50,38
20,2,10,4,9,1,4,1,0,0,35,38
29,2,10,4,11,2,4,1,0,0,50,38
50,2,4,2,2,0,4,1,0,0,40,38
31,2,10,5,12,4,2,0,0,0,40,38
30,2,10,4,11,1,4,1,0,0,45,38
56,1,14,0,9,1,4,0,0,0,40,38
23,2,10,4,4,3,4,1,0,0,40,38
38,2,11,2,6,0,4,1,0,0,48,38
24,2,9,4,5,1,4,1,0,0,40,38
38,5,13,2,3,0,4,1,0,0,37,38
31,2,10,2,11,5,2,0,0,0,40,38
34,4,9,2,9,0,4,1,0,0,51,38
32,2,12,2,2,0,4,1,0,1887,40,20
36,2,10,2,0,0,4,1,0,0,40,38
36,4,14,2,4,0,4,1,0,0,70,38
49,2,13,2,2,0,4,1,0,0,40,38
20,2,10,4,11,3,2,1,0,0,44,38
50,2,9,2,0,0,4,1,0,0,32,38
21,2,10,4,0,3,2,1,0,0,50,38
36,2,10,4,7,1,4,1,0,0,48,38
19,2,10,4,0,3,4,1,0,0,40,38
47,3,15,2,9,0,4,1,0,1977,60,38
23,2,5,4,7,4,2,0,0,0,30,38
23,2,9,2,0,2,4,1,0,0,40,38
30,5,9,4,7,1,2,0,0,0,40,38
31,2,10,5,5,1,4,1,0,0,40,38
24,2,11,4,3,3,4,1,0,0,35,38
68,4,4,2,3,0,4,1,0,0,16,38
26,2,9,0,2,1,4,1,0,0,40,38
60,2,10,2,13,0,4,1,0,0,40,38
51,0,10,2,9,0,4,1,0,0,40,38
33,1,13,2,9,0,4,1,0,0,50,38
39,2,14,4,3,1,2,1,8614,0,52,38
52,2,2,2,4,0,4,1,0,0,40,38
32,2,14,4,3,1,4,0,0,0,45,38
45,2,9,4,2,3,4,1,10520,0,48,38
49,2,9,2,4,0,4,1,0,0,40,38
22,2,9,4,0,3,4,1,0,0,20,38
29,2,9,4,6,1,4,1,3325,0,40,6
50,2,13,2,3,0,4,1,99999,0,55,38
26,2,10,4,0,3,4,1,0,0,20,38
29,2,9,2,2,0,4,1,0,0,45,38
36,2,13,2,9,0,4,1,0,0,45,10
36,2,10,2,6,0,4,1,0,1887,40,38
46,2,11,5,9,1,4,1,0,0,40,38
40,2,6,2,2,0,4,1,0,0,40,38
51,2,9,2,3,0,4,1,0,0,50,38
32,2,10,2,2,0,4,1,0,0,45,38
47,1,14,2,9,0,4,1,0,0,35,38
53,2,9,2,13,0,4,1,0,0,40,38
75,2,14,4,10,1,4,1,0,0,16,38
37,0,9,0,2,1,4,1,0,0,40,38
29,2,13,2,11,0,4,1,3103,0,45,38
31,2,10,3,13,4,4,1,0,0,50,38
48,2,12,0,0,4,4,0,0,0,40,38
52,4,15,2,9,0,4,1,0,0,50,38
25,2,10,3,0,3,2,0,0,0,20,38
18,2,7,4,7,3,4,0,0,0,19,38
35,5,13,2,3,0,4,1,0,0,40,38
37,2,7,0,2,1,4,1,0,0,40,38
27,2,8,2,4,3,4,1,0,0,55,38
30,4,9,4,2,1,4,1,99999,0,50,38
31,2,9,0,6,1,4,1,0,0,40,38
59,2,13,2,2,0,4,1,0,0,4,38
58,2,9,0,3,4,4,0,0,0,40,38
54,2,6,2,6,0,4,1,0,0,40,38
43,2,9,2,6,0,4,1,0,0,40,38
56,2,4,2,5,0,4,1,0,0,40,38
31,2,14,4,9,1,4,1,0,0,30,38
21,2,10,4,9,2,1,0,0,0,20,34
38,2,9,0,6,1,4,1,0,0,45,38
70,3,13,0,3,4,4,0,0,0,55,38
21,2,9,4,0,3,4,1,0,0,40,38
33,2,13,4,9,1,4,0,0,0,40,38
51,3,10,2,3,0,4,1,0,0,45,38
18,2,9,4,6,3,4,0,0,0,40,5
31,3,13,2,3,0,4,1,0,0,55,38
74,4,15,0,9,2,4,1,0,0,40,38
20,2,10,4,7,3,4,0,0,0,40,38
46,4,13,2,11,0,4,1,0,0,45,38
27,2,9,0,12,1,4,0,0,0,45,38
37,2,11,4,11,4,2,0,0,0,6,38
61,2,6,2,4,0,4,1,0,0,55,38
31,2,10,5,11,4,1,1,0,0,40,34
36,1,10,2,10,0,4,1,0,0,60,38
17,2,7,4,7,3,4,0,0,0,20,38
48,2,10,2,11,0,4,1,3103,0,40,38
32,2,11,2,2,0,4,1,0,0,55,38
20,2,10,4,5,3,4,0,0,0,8,38
48,2,13,4,7,1,4,1,0,0,50,25
38,2,9,2,3,0,4,1,0,0,40,38
19,3,10,4,4,3,4,1,0,0,60,38
42,2,13,0,3,4,4,0,0,0,40,38
39,2,13,0,9,1,4,1,0,0,40,38
29,2,9,4,7,1,2,0,0,0,40,38
28,2,10,4,2,1,4,1,0,0,30,38
63,3,11,2,3,0,4,1,0,0,40,38
41,4,11,0,7,4,4,0,0,0,10,38
34,2,9,2,7,0,4,1,0,0,40,38
46,1,13,0,9,1,4,0,4787,0,25,38
39,2,9,0,0,4,2,0,0,0,40,38
26,2,11,2,2,0,4,1,0,0,65,38
28,2,5,2,6,0,4,1,0,0,42,38
52,2,9,4,5,4,4,1,0,0,40,38
39,2,14,2,9,0,4,1,0,0,40,38
27,2,10,4,12,1,4,0,0,0,40,38
46,2,10,2,11,0,4,1,0,0,48,38
44,2,10,0,6,1,4,1,0,0,50,38
35,2,9,2,2,0,4,1,0,0,40,38
19,2,9,4,2,3,4,1,0,0,45,38
41,0,14,2,3,0,4,1,0,1848,40,38
60,2,9,0,10,1,4,1,0,0,40,38
33,2,12,4,0,1,4,0,0,0,40,38
34,2,9,0,11,3,4,0,0,0,35,38
49,2,9,0,7,1,4,0,0,0,20,38
45,2,8,2,0,5,2,0,3103,0,40,38
24,2,10,4,11,3,4,0,0,0,40,38
33,5,14,2,9,0,4,1,0,0,50,38
34,2,13,2,9,0,4,1,0,0,55,38
53,3,9,2,11,0,4,1,99999,0,40,38
26,2,9,4,6,4,2,0,0,0,40,38
34,3,10,2,3,0,4,1,0,0,65,38
46,3,9,2,10,0,4,1,0,0,70,38
23,2,9,4,7,3,2,1,0,0,25,38
26,2,10,4,0,1,4,0,0,0,40,38
51,2,4,3,2,1,2,1,0,0,50,5
17,2,7,4,11,3,4,0,0,0,20,38
45,2,13,0,3,3,4,1,0,1408,40,38
41,2,13,4,9,1,4,1,0,0,40,38
23,2,8,4,7,1,4,0,0,0,30,38
56,3,8,6,3,1,4,0,0,0,40,38
42,2,13,2,11,0,4,1,0,0,60,38
55,2,9,6,0,1,4,0,0,0,40,38
21,2,10,4,9,3,4,0,0,0,8,38
38,2,9,2,2,0,4,1,0,0,55,38
24,2,9,4,5,4,2,0,0,0,40,38
45,2,13,2,9,0,4,1,0,0,50,38
36,2,13,0,3,1,4,0,0,0,45,38
39,2,10,0,7,1,4,0,0,1721,55,38
45,0,12,4,0,1,4,1,0,0,40,3
45,2,10,2,3,0,4,1,0,0,40,38
28,2,9,5,11,2,4,0,0,0,40,38
38,2,10,3,9,3,2,0,0,0,40,38
40,2,10,2,11,0,4,1,4386,0,50,38
23,2,9,4,11,3,4,1,0,0,40,38
34,5,14,4,9,4,4,0,0,0,40,38
26,2,9,0,11,4,4,0,0,0,30,38
42,4,9,2,2,0,4,1,0,0,45,38
30,2,10,0,9,1,4,0,6849,0,40,8
39,2,12,0,3,4,2,0,0,0,35,22
25,2,10,3,0,4,4,0,0,0,22,38
41,2,9,2,2,0,4,1,0,0,72,38
44,2,15,4,9,1,4,0,0,0,40,38
31,0,13,2,3,0,4,1,0,0,40,38
53,2,9,0,0,1,4,0,0,0,40,38
51,0,13,6,0,1,4,0,0,0,40,38
40,2,13,2,9,0,4,1,0,0,40,38
34,2,4,2,13,0,4,1,0,0,40,38
41,2,9,5,0,4,4,0,0,0,40,38
24,2,10,5,11,4,4,0,0,0,45,38
50,2,10,0,7,1,4,1,0,0,45,38
40,2,10,2,13,0,4,1,0,0,50,38
20,2,9,4,7,3,4,0,0,0,30,38
17,2,7,4,7,1,4,1,0,0,20,38
29,2,14,4,9,1,2,1,0,0,42,38
46,2,9,4,2,1,4,0,0,0,48,38
40,2,9,2,2,0,4,1,0,0,40,38
28,2,11,4,12,3,4,0,2174,0,36,38
29,2,9,2,13,0,4,1,0,0,40,38
62,2,9,6,0,1,4,0,0,0,20,10
30,2,9,2,13,0,2,1,0,0,45,38
50,4,13,2,3,0,4,1,0,0,40,21
39,2,9,5,6,4,4,0,0,0,24,38
37,2,7,0,5,1,4,0,0,0,40,38
35,2,9,4,7,1,4,0,0,0,40,38
33,0,9,0,0,4,2,0,0,0,35,38
60,2,7,6,13,4,2,1,0,0,40,38
19,2,10,4,7,3,4,1,0,0,30,25
63,4,10,2,9,5,4,0,20051,0,10,38
39,4,16,4,9,1,4,1,4787,0,40,38
51,2,7,2,5,0,4,1,0,0,40,38
25,2,14,4,9,3,4,0,0,0,40,38
43,2,10,4,0,4,2,0,0,0,40,38
19,2,9,4,2,3,4,1,0,0,60,38
42,2,12,2,3,0,4,1,0,0,40,38
29,2,9,5,0,3,4,0,0,0,40,38
34,2,6,2,2,0,4,1,0,0,40,38
35,1,13,2,9,0,4,1,0,0,40,38
31,3,9,4,2,1,4,1,0,0,45,38
22,2,11,4,3,3,4,1,0,0,40,38
46,1,13,4,9,1,4,0,0,0,40,38
17,2,8,4,0,3,4,0,0,0,30,38
26,2,15,4,9,1,4,0,0,0,30,38
19,2,9,4,6,2,4,1,0,0,45,38
43,2,10,2,3,0,4,1,0,0,55,38
24,2,7,4,7,1,2,0,0,0,40,38
49,2,9,2,13,0,4,1,0,0,50,38
53,0,13,2,3,0,4,1,0,0,48,38
48,2,6,2,6,0,2,1,0,0,40,38
23,2,10,4,0,1,4,1,0,0,20,38
56,4,7,6,7,4,4,0,0,0,65,11
20,2,3,4,7,2,4,1,0,0,40,25
34,4,9,2,6,0,4,1,0,0,40,38
38,2,13,2,3,0,4,1,0,0,40,38
25,1,9,4,2,3,4,1,0,0,40,38
61,4,10,6,6,1,4,0,0,0,40,38
46,2,9,2,0,5,4,0,0,0,40,38
50,4,15,2,9,0,4,1,0,0,50,38
48,2,9,2,13,0,4,1,0,0,50,38
28,1,14,2,9,5,4,0,7298,0,40,38
27,2,13,2,7,0,4,1,0,0,40,38
47,2,9,0,3,4,4,0,0,0,45,38
32,2,13,2,11,0,2,1,0,0,40,38
48,2,13,0,0,1,4,1,0,0,40,38
52,2,9,2,4,0,3,1,0,0,49,25
60,4,9,2,7,5,2,0,0,0,50,38
33,4,9,2,2,0,4,1,0,0,40,38
28,2,9,4,7,1,2,1,0,0,40,38
44,4,7,2,4,0,4,1,0,0,88,38
35,2,9,4,12,1,4,0,1151,0,40,38
46,2,9,2,6,0,4,1,0,0,50,38
52,2,13,2,3,0,4,1,0,0,45,38
27,4,12,4,9,1,4,0,0,0,78,38
36,0,10,2,0,0,4,1,0,0,35,38
17,3,6,4,7,3,2,1,0,0,35,38
59,1,14,0,9,1,4,0,0,0,40,38
54,2,11,2,11,0,4,1,0,0,50,38
24,2,13,4,11,1,4,0,0,0,20,38
51,2,10,2,3,0,4,1,0,0,40,38
47,2,9,2,6,0,4,1,0,0,40,38
23,5,10,4,9,1,4,1,0,0,40,38
51,2,9,0,0,1,4,0,0,0,43,38
56,4,9,3,3,1,4,1,0,0,70,38
29,1,9,4,7,4,4,0,0,0,40,38
29,2,10,0,7,1,4,0,0,0,35,38
60,2,9,2,7,0,4,1,0,0,40,38
41,4,14,4,3,1,4,0,0,0,55,38
30,1,9,2,0,5,4,0,0,0,40,38
48,2,13,2,3,0,1,1,0,0,40,18
27,2,10,4,11,1,4,1,0,0,40,38
30,2,9,2,11,0,4,1,0,0,52,38
39,4,9,2,3,0,4,1,0,0,40,38
47,3,13,0,3,1,4,1,0,0,70,38
40,2,9,3,2,1,4,1,0,0,40,38
39,2,13,0,12,1,4,1,0,0,40,38
27,2,2,4,2,1,4,1,0,0,40,25
36,4,5,2,2,0,4,1,0,0,30,38
39,2,13,2,9,5,4,0,7688,0,20,38
26,2,10,2,10,0,4,1,0,0,40,38
42,2,9,0,7,2,2,0,0,0,35,38
24,2,9,4,7,4,4,1,0,0,40,7
51,2,12,2,2,0,4,1,0,0,45,38
45,2,3,2,6,0,4,1,0,0,40,25
49,2,14,2,11,0,4,1,0,0,50,38
57,3,10,2,12,0,4,1,0,0,60,38
40,1,9,4,10,1,4,1,0,0,42,38
24,2,7,2,2,0,4,1,0,0,65,38
24,5,13,4,9,1,4,1,0,0,40,38
35,2,11,2,11,0,4,1,0,0,40,38
39,1,13,2,9,5,4,0,0,0,42,38
44,2,6,2,6,0,4,1,4386,0,60,38
27,0,9,4,2,1,2,1,0,1980,40,38
24,2,11,2,2,0,4,1,0,0,45,38
19,2,10,4,3,3,4,1,0,0,40,38
17,2,5,4,7,3,2,1,0,0,35,38
30,2,9,2,2,0,3,1,0,0,40,25
27,2,9,4,7,1,4,0,0,0,42,38
25,2,13,2,11,0,4,1,0,0,40,38
18,2,10,4,11,3,4,0,0,0,10,38
29,2,10,5,12,4,4,0,0,0,40,38
20,2,10,4,0,2,2,0,0,0,24,38
21,2,10,4,7,3,4,0,0,0,40,32
49,3,13,2,11,0,4,1,0,0,52,38
33,2,12,2,9,0,4,1,0,0,40,38
46,2,13,2,13,0,4,1,0,0,40,38
45,2,10,2,13,0,4,1,0,0,48,38
20,2,9,2,6,0,4,1,0,0,40,38
37,5,10,0,9,4,4,0,0,0,30,38
50,2,7,2,13,0,4,1,0,0,40,38
73,0,10,6,12,1,4,0,3273,0,40,38
49,2,9,5,11,4,4,1,0,0,50,38
32,3,9,2,2,0,4,1,99999,0,40,38
26,1,13,4,12,3,4,1,0,0,40,38
60,2,4,2,6,0,4,1,3137,0,40,30
53,3,14,2,11,0,4,1,0,0,65,38
23,2,13,4,3,3,4,0,0,0,60,38
58,2,9,2,5,0,2,1,0,0,20,38
36,2,9,4,7,1,4,1,0,0,40,38
40,2,10,2,0,5,4,0,7298,0,40,38
35,3,10,0,3,1,4,1,0,0,60,38
56,2,9,2,7,5,4,0,0,0,10,38
19,2,9,4,7,1,4,0,0,0,50,38
47,2,11,2,2,0,4,1,5013,0,40,38
37,4,13,2,12,0,4,1,0,0,40,38
25,4,12,2,0,5,4,0,0,0,35,38
46,2,9,2,11,5,4,0,0,0,40,38
36,4,16,2,9,0,4,1,0,0,35,38
40,2,10,2,11,0,4,1,0,0,60,38
38,2,11,2,2,0,4,1,0,0,40,38
27,3,10,5,11,3,4,0,0,0,40,38
49,2,9,0,6,1,2,0,0,0,40,38
41,2,11,5,7,1,4,1,0,0,40,38
46,2,13,2,0,0,1,1,0,2415,35,29
21,2,10,4,9,1,4,0,0,0,25,38
44,4,14,0,3,4,4,0,0,0,40,38
55,4,10,2,4,0,4,1,0,0,72,38
55,4,13,2,3,0,4,1,0,0,40,38
58,4,14,6,7,1,4,0,0,0,15,38
57,0,15,0,9,1,4,0,0,0,50,38
53,2,2,0,7,4,2,0,0,0,40,5
19,2,10,4,5,3,4,1,0,0,50,38
42,1,5,2,7,0,4,1,0,0,40,38
35,2,9,0,7,1,4,0,0,0,35,38
35,2,9,2,13,0,4,1,0,0,50,38
31,0,11,4,3,1,4,0,0,0,40,38
57,2,9,6,9,1,4,0,0,0,57,38
44,4,9,0,3,4,4,0,0,0,60,38
36,2,9,4,11,3,4,0,0,0,40,38
57,4,9,2,11,0,4,1,0,0,48,38
42,2,12,0,9,1,4,0,0,0,24,38
27,2,13,4,11,1,4,1,0,0,45,38
57,2,14,4,3,1,4,1,0,0,40,4
28,2,10,4,0,1,4,0,0,0,52,38
36,2,13,0,9,4,2,0,0,213,40,38
27,2,5,4,2,2,4,1,0,0,40,25
37,2,9,0,2,1,4,1,0,0,50,38
31,2,14,2,11,0,4,1,0,0,40,38
30,2,13,2,3,0,4,1,99999,0,50,38
27,2,13,4,3,1,4,0,0,0,40,38
59,2,6,6,6,1,4,1,0,0,52,38
34,2,10,2,6,0,2,1,7298,0,40,38
24,2,13,4,9,1,4,1,0,0,25,38
55,2,14,2,11,0,4,1,0,0,50,38
46,3,11,0,3,4,1,0,0,0,63,36
41,5,11,2,3,0,4,1,0,0,40,38
18,2,9,4,5,3,4,1,0,0,25,38
51,0,9,2,12,0,4,1,0,0,40,38
50,2,10,0,0,4,4,0,0,0,40,38
51,2,10,0,3,4,4,0,0,0,40,38
43,2,15,5,12,1,4,1,0,0,50,3
50,2,13,2,3,0,1,1,0,0,40,29
27,2,11,0,6,1,4,1,0,0,40,38
61,1,14,0,9,1,4,0,0,0,40,38
25,2,10,4,2,2,1,0,0,0,40,0
44,3,14,0,3,4,1,0,0,0,40,38
36,2,12,4,12,1,4,0,0,0,40,38
40,2,10,0,3,2,2,0,0,0,55,38
54,4,13,2,11,0,4,1,0,0,40,38
43,1,10,2,13,0,4,1,0,0,17,38
31,2,12,2,0,5,4,0,0,1740,40,38
25,2,9,2,11,3,4,1,0,0,26,38
43,1,13,2,9,0,4,1,0,0,40,38
25,2,9,4,5,1,4,1,0,0,45,38
47,2,10,2,6,0,4,1,0,0,46,38
33,2,14,4,0,3,4,1,0,0,40,38
29,2,13,4,9,1,4,1,0,0,40,38
30,2,13,2,9,0,4,1,0,0,40,38
33,2,9,2,7,0,4,1,0,0,40,38
23,5,10,4,7,1,4,1,0,0,50,38
